timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619158183096,510,Facebook,200,OK,Thread Group 1-4,text,true,,192474,236,20,20,https://www.facebook.com/,203,0,0
1619158183096,203,Facebook-0,301,Moved Permanently,Thread Group 1-4,text,true,,366,118,20,20,http://www.facebook.com/,203,0,0
1619158183299,307,Facebook-1,200,OK,Thread Group 1-4,text,true,,192108,118,20,20,https://www.facebook.com/,273,0,0
1619158183106,573,Twitter,200,OK,Thread Group 1-7,text,true,,68089,383,20,20,https://twitter.com/intent/tweet,175,0,0
1619158183106,175,Twitter-0,301,Moved Permanently,Thread Group 1-7,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,175,0,0
1619158183281,171,Twitter-1,301,Moved Permanently,Thread Group 1-7,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,171,0,0
1619158183452,227,Twitter-2,200,OK,Thread Group 1-7,text,true,,66847,125,20,20,https://twitter.com/intent/tweet,204,0,0
1619158182746,1017,Quora ,200,OK,Thread Group 1-18,text,true,,159951,377,20,20,https://softwaremon.quora.com/,14,0,9
1619158182746,14,Quora -0,301,Moved Permanently,Thread Group 1-18,,true,,328,127,20,20,http://www.softwaremon.quora.com/,14,0,9
1619158182760,257,Quora -1,301,Moved Permanently,Thread Group 1-18,,true,,632,127,20,20,https://www.softwaremon.quora.com/,257,0,0
1619158183017,746,Quora -2,200,OK,Thread Group 1-18,text,true,,158991,123,20,20,https://softwaremon.quora.com/,276,0,0
1619158181342,2455,Quora ,200,OK,Thread Group 1-15,text,true,,160007,377,20,20,https://softwaremon.quora.com/,20,0,5
1619158181342,20,Quora -0,301,Moved Permanently,Thread Group 1-15,,true,,328,127,20,20,http://www.softwaremon.quora.com/,20,0,5
1619158181362,266,Quora -1,301,Moved Permanently,Thread Group 1-15,,true,,632,127,20,20,https://www.softwaremon.quora.com/,266,0,0
1619158181628,2169,Quora -2,200,OK,Thread Group 1-15,text,true,,159047,123,20,20,https://softwaremon.quora.com/,526,0,0
1619158183230,576,Twitter,200,OK,Thread Group 1-9,text,true,,68118,383,20,20,https://twitter.com/intent/tweet,173,0,0
1619158183230,173,Twitter-0,301,Moved Permanently,Thread Group 1-9,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,173,0,0
1619158183403,171,Twitter-1,301,Moved Permanently,Thread Group 1-9,,true,,656,129,20,20,https://www.twitter.com/intent/tweet,171,0,0
1619158183575,231,Twitter-2,200,OK,Thread Group 1-9,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,210,0,0
1619158183341,532,Facebook,200,OK,Thread Group 1-5,text,true,,192457,236,20,20,https://www.facebook.com/,216,0,0
1619158183341,216,Facebook-0,301,Moved Permanently,Thread Group 1-5,text,true,,349,118,20,20,http://www.facebook.com/,216,0,0
1619158183557,316,Facebook-1,200,OK,Thread Group 1-5,text,true,,192108,118,20,20,https://www.facebook.com/,262,0,0
1619158183016,882,Twitter,200,OK,Thread Group 1-13,text,true,,68070,383,20,20,https://twitter.com/intent/tweet,177,0,0
1619158183016,177,Twitter-0,301,Moved Permanently,Thread Group 1-13,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,177,0,0
1619158183193,174,Twitter-1,301,Moved Permanently,Thread Group 1-13,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,174,0,0
1619158183368,530,Twitter-2,200,OK,Thread Group 1-13,text,true,,66828,125,20,20,https://twitter.com/intent/tweet,204,0,0
1619158183328,591,Twitter,200,OK,Thread Group 1-2,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,181,0,0
1619158183328,181,Twitter-0,301,Moved Permanently,Thread Group 1-2,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,181,0,0
1619158183509,173,Twitter-1,301,Moved Permanently,Thread Group 1-2,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,173,0,0
1619158183682,237,Twitter-2,200,OK,Thread Group 1-2,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,205,0,0
1619158182897,1083,Quora ,200,OK,Thread Group 1-1,text,true,,159996,377,20,20,https://softwaremon.quora.com/,40,0,22
1619158182897,40,Quora -0,301,Moved Permanently,Thread Group 1-1,,true,,328,127,20,20,http://www.softwaremon.quora.com/,40,0,22
1619158182938,260,Quora -1,301,Moved Permanently,Thread Group 1-1,,true,,633,127,20,20,https://www.softwaremon.quora.com/,260,0,0
1619158183198,782,Quora -2,200,OK,Thread Group 1-1,text,true,,159035,123,20,20,https://softwaremon.quora.com/,306,0,0
1619158182940,1108,Quora ,200,OK,Thread Group 1-20,text,true,,159984,377,20,20,https://softwaremon.quora.com/,13,0,7
1619158182940,13,Quora -0,301,Moved Permanently,Thread Group 1-20,,true,,328,127,20,20,http://www.softwaremon.quora.com/,13,0,7
1619158182953,319,Quora -1,301,Moved Permanently,Thread Group 1-20,,true,,631,127,20,20,https://www.softwaremon.quora.com/,319,0,0
1619158183272,776,Quora -2,200,OK,Thread Group 1-20,text,true,,159025,123,20,20,https://softwaremon.quora.com/,348,0,0
1619158182783,1293,Quora ,200,OK,Thread Group 1-6,text,true,,160005,377,20,20,https://softwaremon.quora.com/,11,0,5
1619158182783,11,Quora -0,301,Moved Permanently,Thread Group 1-6,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,5
1619158182794,275,Quora -1,301,Moved Permanently,Thread Group 1-6,,true,,631,127,20,20,https://www.softwaremon.quora.com/,275,0,0
1619158183070,1006,Quora -2,200,OK,Thread Group 1-6,text,true,,159046,123,20,20,https://softwaremon.quora.com/,529,0,0
1619158183568,586,Twitter,200,OK,Thread Group 1-10,text,true,,68104,383,20,20,https://twitter.com/intent/tweet,173,0,0
1619158183568,173,Twitter-0,301,Moved Permanently,Thread Group 1-10,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,173,0,0
1619158183741,175,Twitter-1,301,Moved Permanently,Thread Group 1-10,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,175,0,0
1619158183916,238,Twitter-2,200,OK,Thread Group 1-10,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,207,0,0
1619158183606,581,Twitter,200,OK,Thread Group 1-4,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,172,0,0
1619158183606,172,Twitter-0,301,Moved Permanently,Thread Group 1-4,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,172,0,0
1619158183779,176,Twitter-1,301,Moved Permanently,Thread Group 1-4,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,176,0,0
1619158183955,232,Twitter-2,200,OK,Thread Group 1-4,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,210,0,0
1619158182930,1310,Quora ,200,OK,Thread Group 1-11,text,true,,159993,377,20,20,https://softwaremon.quora.com/,14,0,8
1619158182930,14,Quora -0,301,Moved Permanently,Thread Group 1-11,,true,,328,127,20,20,http://www.softwaremon.quora.com/,14,0,8
1619158182944,280,Quora -1,301,Moved Permanently,Thread Group 1-11,,true,,631,127,20,20,https://www.softwaremon.quora.com/,280,0,0
1619158183224,1016,Quora -2,200,OK,Thread Group 1-11,text,true,,159034,123,20,20,https://softwaremon.quora.com/,522,0,0
1619158183764,500,Facebook,200,OK,Thread Group 1-18,text,true,,192457,236,20,20,https://www.facebook.com/,205,0,0
1619158183764,205,Facebook-0,301,Moved Permanently,Thread Group 1-18,text,true,,349,118,20,20,http://www.facebook.com/,205,0,0
1619158183969,295,Facebook-1,200,OK,Thread Group 1-18,text,true,,192108,118,20,20,https://www.facebook.com/,271,0,0
1619158183226,1045,Quora ,200,OK,Thread Group 1-12,text,true,,159981,377,20,20,https://softwaremon.quora.com/,11,0,5
1619158183226,11,Quora -0,301,Moved Permanently,Thread Group 1-12,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,5
1619158183237,262,Quora -1,301,Moved Permanently,Thread Group 1-12,,true,,631,127,20,20,https://www.softwaremon.quora.com/,262,0,0
1619158183499,772,Quora -2,200,OK,Thread Group 1-12,text,true,,159022,123,20,20,https://softwaremon.quora.com/,286,0,0
1619158183797,529,Facebook,200,OK,Thread Group 1-15,text,true,,192474,236,20,20,https://www.facebook.com/,200,0,0
1619158183797,200,Facebook-0,301,Moved Permanently,Thread Group 1-15,text,true,,366,118,20,20,http://www.facebook.com/,200,0,0
1619158183997,329,Facebook-1,200,OK,Thread Group 1-15,text,true,,192108,118,20,20,https://www.facebook.com/,279,0,0
1619158183874,597,Twitter,200,OK,Thread Group 1-5,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,173,0,0
1619158183874,173,Twitter-0,301,Moved Permanently,Thread Group 1-5,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,173,0,0
1619158184047,178,Twitter-1,301,Moved Permanently,Thread Group 1-5,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,178,0,0
1619158184225,246,Twitter-2,200,OK,Thread Group 1-5,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,207,0,0
1619158183302,1187,Quora ,200,OK,Thread Group 1-8,text,true,,159951,377,20,20,https://softwaremon.quora.com/,19,0,6
1619158183302,19,Quora -0,301,Moved Permanently,Thread Group 1-8,,true,,328,127,20,20,http://www.softwaremon.quora.com/,19,0,6
1619158183321,293,Quora -1,301,Moved Permanently,Thread Group 1-8,,true,,631,127,20,20,https://www.softwaremon.quora.com/,293,0,0
1619158183614,875,Quora -2,200,OK,Thread Group 1-8,text,true,,158992,123,20,20,https://softwaremon.quora.com/,374,0,0
1619158183980,516,Facebook,200,OK,Thread Group 1-1,text,true,,192456,236,20,20,https://www.facebook.com/,204,0,0
1619158183980,204,Facebook-0,301,Moved Permanently,Thread Group 1-1,text,true,,349,118,20,20,http://www.facebook.com/,204,0,0
1619158184184,312,Facebook-1,200,OK,Thread Group 1-1,text,true,,192107,118,20,20,https://www.facebook.com/,280,0,0
1619158183499,1009,Quora ,200,OK,Thread Group 1-19,text,true,,159983,377,20,20,https://softwaremon.quora.com/,17,0,10
1619158183499,17,Quora -0,301,Moved Permanently,Thread Group 1-19,,true,,328,127,20,20,http://www.softwaremon.quora.com/,17,0,10
1619158183516,269,Quora -1,301,Moved Permanently,Thread Group 1-19,,true,,632,127,20,20,https://www.softwaremon.quora.com/,269,0,0
1619158183786,722,Quora -2,200,OK,Thread Group 1-19,text,true,,159023,123,20,20,https://softwaremon.quora.com/,273,0,0
1619158183238,1317,Quora ,200,OK,Thread Group 1-14,text,true,,160009,377,20,20,https://softwaremon.quora.com/,11,0,4
1619158183238,11,Quora -0,301,Moved Permanently,Thread Group 1-14,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,4
1619158183249,266,Quora -1,301,Moved Permanently,Thread Group 1-14,,true,,632,127,20,20,https://www.softwaremon.quora.com/,266,0,0
1619158183515,1040,Quora -2,200,OK,Thread Group 1-14,text,true,,159049,123,20,20,https://softwaremon.quora.com/,314,0,0
1619158184048,513,Facebook,200,OK,Thread Group 1-20,text,true,,192470,236,20,20,https://www.facebook.com/,214,0,0
1619158184048,214,Facebook-0,301,Moved Permanently,Thread Group 1-20,text,true,,349,118,20,20,http://www.facebook.com/,214,0,0
1619158184263,298,Facebook-1,200,OK,Thread Group 1-20,text,true,,192121,118,20,20,https://www.facebook.com/,265,0,0
1619158183507,1057,Quora ,200,OK,Thread Group 1-3,text,true,,159972,377,20,20,https://softwaremon.quora.com/,11,0,5
1619158183507,11,Quora -0,301,Moved Permanently,Thread Group 1-3,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,5
1619158183518,268,Quora -1,301,Moved Permanently,Thread Group 1-3,,true,,632,127,20,20,https://www.softwaremon.quora.com/,268,0,0
1619158183786,778,Quora -2,200,OK,Thread Group 1-3,text,true,,159012,123,20,20,https://softwaremon.quora.com/,289,0,0
1619158184077,509,Facebook,200,OK,Thread Group 1-6,text,true,,192468,236,20,20,https://www.facebook.com/,199,0,0
1619158184077,199,Facebook-0,301,Moved Permanently,Thread Group 1-6,text,true,,366,118,20,20,http://www.facebook.com/,199,0,0
1619158184277,309,Facebook-1,200,OK,Thread Group 1-6,text,true,,192102,118,20,20,https://www.facebook.com/,281,0,0
1619158183396,1290,Quora ,200,OK,Thread Group 1-16,text,true,,159991,377,20,20,https://softwaremon.quora.com/,10,0,5
1619158183396,10,Quora -0,301,Moved Permanently,Thread Group 1-16,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,5
1619158183406,324,Quora -1,301,Moved Permanently,Thread Group 1-16,,true,,631,127,20,20,https://www.softwaremon.quora.com/,324,0,0
1619158183730,956,Quora -2,200,OK,Thread Group 1-16,text,true,,159032,123,20,20,https://softwaremon.quora.com/,499,0,0
1619158183680,1072,Quora ,200,OK,Thread Group 1-7,text,true,,159993,377,20,20,https://softwaremon.quora.com/,13,0,6
1619158183680,13,Quora -0,301,Moved Permanently,Thread Group 1-7,,true,,328,127,20,20,http://www.softwaremon.quora.com/,13,0,6
1619158183693,267,Quora -1,301,Moved Permanently,Thread Group 1-7,,true,,631,127,20,20,https://www.softwaremon.quora.com/,267,0,0
1619158183960,792,Quora -2,200,OK,Thread Group 1-7,text,true,,159034,123,20,20,https://softwaremon.quora.com/,303,0,0
1619158184241,517,Facebook,200,OK,Thread Group 1-11,text,true,,192478,236,20,20,https://www.facebook.com/,211,0,0
1619158184241,211,Facebook-0,301,Moved Permanently,Thread Group 1-11,text,true,,366,118,20,20,http://www.facebook.com/,211,0,0
1619158184452,306,Facebook-1,200,OK,Thread Group 1-11,text,true,,192112,118,20,20,https://www.facebook.com/,277,0,0
1619158184272,507,Facebook,200,OK,Thread Group 1-12,text,true,,192459,236,20,20,https://www.facebook.com/,216,0,0
1619158184272,216,Facebook-0,301,Moved Permanently,Thread Group 1-12,text,true,,349,118,20,20,http://www.facebook.com/,216,0,0
1619158184488,291,Facebook-1,200,OK,Thread Group 1-12,text,true,,192110,118,20,20,https://www.facebook.com/,270,0,0
1619158183568,1241,Quora ,200,OK,Thread Group 1-17,text,true,,159984,377,20,20,https://softwaremon.quora.com/,15,0,6
1619158183568,15,Quora -0,301,Moved Permanently,Thread Group 1-17,,true,,328,127,20,20,http://www.softwaremon.quora.com/,15,0,6
1619158183583,265,Quora -1,301,Moved Permanently,Thread Group 1-17,,true,,632,127,20,20,https://www.softwaremon.quora.com/,265,0,0
1619158183849,960,Quora -2,200,OK,Thread Group 1-17,text,true,,159024,123,20,20,https://softwaremon.quora.com/,498,0,0
1619158184265,593,Twitter,200,OK,Thread Group 1-18,text,true,,68103,383,20,20,https://twitter.com/intent/tweet,175,0,0
1619158184265,175,Twitter-0,301,Moved Permanently,Thread Group 1-18,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,175,0,0
1619158184441,174,Twitter-1,301,Moved Permanently,Thread Group 1-18,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,174,0,0
1619158184616,242,Twitter-2,200,OK,Thread Group 1-18,text,true,,66847,125,20,20,https://twitter.com/intent/tweet,212,0,0
1619158183807,1062,Quora ,200,OK,Thread Group 1-9,text,true,,159964,377,20,20,https://softwaremon.quora.com/,14,0,5
1619158183807,14,Quora -0,301,Moved Permanently,Thread Group 1-9,,true,,328,127,20,20,http://www.softwaremon.quora.com/,14,0,5
1619158183821,266,Quora -1,301,Moved Permanently,Thread Group 1-9,,true,,632,127,20,20,https://www.softwaremon.quora.com/,266,0,0
1619158184087,782,Quora -2,200,OK,Thread Group 1-9,text,true,,159004,123,20,20,https://softwaremon.quora.com/,310,0,0
1619158184327,591,Twitter,200,OK,Thread Group 1-15,text,true,,68118,383,19,19,https://twitter.com/intent/tweet,176,0,0
1619158184327,176,Twitter-0,301,Moved Permanently,Thread Group 1-15,,true,,614,129,19,19,http://www.twitter.com/intent/tweet,176,0,0
1619158184503,175,Twitter-1,301,Moved Permanently,Thread Group 1-15,,true,,656,129,19,19,https://www.twitter.com/intent/tweet,175,0,0
1619158184678,240,Twitter-2,200,OK,Thread Group 1-15,text,true,,66848,125,19,19,https://twitter.com/intent/tweet,211,0,0
1619158183899,1049,Quora ,200,OK,Thread Group 1-13,text,true,,159934,377,19,19,https://softwaremon.quora.com/,12,0,5
1619158183899,12,Quora -0,301,Moved Permanently,Thread Group 1-13,,true,,328,127,19,19,http://www.softwaremon.quora.com/,12,0,5
1619158183911,273,Quora -1,301,Moved Permanently,Thread Group 1-13,,true,,631,127,19,19,https://www.softwaremon.quora.com/,273,0,0
1619158184184,764,Quora -2,200,OK,Thread Group 1-13,text,true,,158975,123,19,19,https://softwaremon.quora.com/,294,0,0
1619158184490,488,Facebook,200,OK,Thread Group 1-8,text,true,,192478,236,19,19,https://www.facebook.com/,201,0,0
1619158184490,201,Facebook-0,301,Moved Permanently,Thread Group 1-8,text,true,,366,118,19,19,http://www.facebook.com/,201,0,0
1619158184692,286,Facebook-1,200,OK,Thread Group 1-8,text,true,,192112,118,19,19,https://www.facebook.com/,259,0,0
1619158184508,506,Facebook,200,OK,Thread Group 1-19,text,true,,192466,236,19,19,https://www.facebook.com/,202,0,0
1619158184508,202,Facebook-0,301,Moved Permanently,Thread Group 1-19,text,true,,366,118,19,19,http://www.facebook.com/,202,0,0
1619158184711,303,Facebook-1,200,OK,Thread Group 1-19,text,true,,192100,118,19,19,https://www.facebook.com/,269,0,0
1619158184556,517,Facebook,200,OK,Thread Group 1-14,text,true,,192457,236,19,19,https://www.facebook.com/,223,0,0
1619158184556,223,Facebook-0,301,Moved Permanently,Thread Group 1-14,text,true,,349,118,19,19,http://www.facebook.com/,223,0,0
1619158184780,293,Facebook-1,200,OK,Thread Group 1-14,text,true,,192108,118,19,19,https://www.facebook.com/,261,0,0
1619158184496,589,Twitter,200,OK,Thread Group 1-1,text,true,,68117,383,19,19,https://twitter.com/intent/tweet,182,0,0
1619158184496,182,Twitter-0,301,Moved Permanently,Thread Group 1-1,,true,,614,129,19,19,http://www.twitter.com/intent/tweet,182,0,0
1619158184678,171,Twitter-1,301,Moved Permanently,Thread Group 1-1,,true,,656,129,19,19,https://www.twitter.com/intent/tweet,171,0,0
1619158184850,235,Twitter-2,200,OK,Thread Group 1-1,text,true,,66847,125,19,19,https://twitter.com/intent/tweet,208,0,0
1619158184565,525,Facebook,200,OK,Thread Group 1-3,text,true,,192456,236,18,18,https://www.facebook.com/,210,0,0
1619158184565,210,Facebook-0,301,Moved Permanently,Thread Group 1-3,text,true,,349,118,18,18,http://www.facebook.com/,210,0,0
1619158184776,314,Facebook-1,200,OK,Thread Group 1-3,text,true,,192107,118,18,18,https://www.facebook.com/,284,0,0
1619158184687,491,Facebook,200,OK,Thread Group 1-16,text,true,,192451,236,18,18,https://www.facebook.com/,197,0,0
1619158184687,197,Facebook-0,301,Moved Permanently,Thread Group 1-16,text,true,,349,118,18,18,http://www.facebook.com/,197,0,0
1619158184885,293,Facebook-1,200,OK,Thread Group 1-16,text,true,,192102,118,18,18,https://www.facebook.com/,258,0,0
1619158184587,606,Twitter,200,OK,Thread Group 1-6,text,true,,68090,383,18,18,https://twitter.com/intent/tweet,184,0,0
1619158184155,1038,Quora ,200,OK,Thread Group 1-10,text,true,,160002,377,18,18,https://softwaremon.quora.com/,16,0,10
1619158184587,184,Twitter-0,301,Moved Permanently,Thread Group 1-6,,true,,600,129,18,18,http://www.twitter.com/intent/tweet,184,0,0
1619158184155,16,Quora -0,301,Moved Permanently,Thread Group 1-10,,true,,328,127,18,18,http://www.softwaremon.quora.com/,16,0,10
1619158184772,174,Twitter-1,301,Moved Permanently,Thread Group 1-6,,true,,642,129,18,18,https://www.twitter.com/intent/tweet,174,0,0
1619158184946,247,Twitter-2,200,OK,Thread Group 1-6,text,true,,66848,125,18,18,https://twitter.com/intent/tweet,211,0,0
1619158184171,271,Quora -1,301,Moved Permanently,Thread Group 1-10,,true,,632,127,18,18,https://www.softwaremon.quora.com/,271,0,0
1619158184442,751,Quora -2,200,OK,Thread Group 1-10,text,true,,159042,123,18,18,https://softwaremon.quora.com/,293,0,0
1619158183919,1324,Quora ,200,OK,Thread Group 1-2,text,true,,159982,377,17,17,https://softwaremon.quora.com/,11,0,5
1619158183919,11,Quora -0,301,Moved Permanently,Thread Group 1-2,,true,,328,127,17,17,http://www.softwaremon.quora.com/,11,0,5
1619158183930,269,Quora -1,301,Moved Permanently,Thread Group 1-2,,true,,631,127,17,17,https://www.softwaremon.quora.com/,269,0,0
1619158184199,1044,Quora -2,200,OK,Thread Group 1-2,text,true,,159023,123,17,17,https://softwaremon.quora.com/,307,0,0
1619158184752,521,Facebook,200,OK,Thread Group 1-7,text,true,,192475,236,17,17,https://www.facebook.com/,199,0,0
1619158184752,199,Facebook-0,301,Moved Permanently,Thread Group 1-7,text,true,,366,118,17,17,http://www.facebook.com/,199,0,0
1619158184951,322,Facebook-1,200,OK,Thread Group 1-7,text,true,,192109,118,17,17,https://www.facebook.com/,296,0,0
1619158184810,524,Facebook,200,OK,Thread Group 1-17,text,true,,192463,236,17,17,https://www.facebook.com/,203,0,0
1619158184810,203,Facebook-0,301,Moved Permanently,Thread Group 1-17,text,true,,349,118,17,17,http://www.facebook.com/,203,0,0
1619158185014,320,Facebook-1,200,OK,Thread Group 1-17,text,true,,192114,118,17,17,https://www.facebook.com/,273,0,0
1619158184759,587,Twitter,200,OK,Thread Group 1-11,text,true,,68516,383,17,17,https://twitter.com/intent/tweet,173,0,0
1619158184759,173,Twitter-0,301,Moved Permanently,Thread Group 1-11,,true,,614,129,17,17,http://www.twitter.com/intent/tweet,173,0,0
1619158184932,176,Twitter-1,301,Moved Permanently,Thread Group 1-11,,true,,642,129,17,17,https://www.twitter.com/intent/tweet,176,0,0
1619158185108,238,Twitter-2,200,OK,Thread Group 1-11,text,true,,67260,125,17,17,https://twitter.com/intent/tweet,203,0,0
1619158184869,503,Facebook,200,OK,Thread Group 1-9,text,true,,192461,236,16,16,https://www.facebook.com/,210,0,0
1619158184869,210,Facebook-0,301,Moved Permanently,Thread Group 1-9,text,true,,349,118,16,16,http://www.facebook.com/,210,0,0
1619158185080,292,Facebook-1,200,OK,Thread Group 1-9,text,true,,192112,118,16,16,https://www.facebook.com/,269,0,0
1619158184780,593,Twitter,200,OK,Thread Group 1-12,text,true,,68283,383,16,16,https://twitter.com/intent/tweet,172,0,0
1619158184780,172,Twitter-0,301,Moved Permanently,Thread Group 1-12,,true,,614,129,16,16,http://www.twitter.com/intent/tweet,172,0,0
1619158184952,182,Twitter-1,301,Moved Permanently,Thread Group 1-12,,true,,642,129,16,16,https://www.twitter.com/intent/tweet,182,0,0
1619158185134,239,Twitter-2,200,OK,Thread Group 1-12,text,true,,67027,125,16,16,https://twitter.com/intent/tweet,212,0,0
1619158184562,892,Twitter,200,OK,Thread Group 1-20,text,true,,68070,383,15,15,https://twitter.com/intent/tweet,180,0,0
1619158184562,180,Twitter-0,301,Moved Permanently,Thread Group 1-20,,true,,600,129,15,15,http://www.twitter.com/intent/tweet,180,0,0
1619158184742,173,Twitter-1,301,Moved Permanently,Thread Group 1-20,,true,,642,129,15,15,https://www.twitter.com/intent/tweet,173,0,0
1619158184915,539,Twitter-2,200,OK,Thread Group 1-20,text,true,,66828,125,15,15,https://twitter.com/intent/tweet,209,0,0
1619158184949,523,Facebook,200,OK,Thread Group 1-13,text,true,,192473,236,15,15,https://www.facebook.com/,228,0,0
1619158184949,228,Facebook-0,301,Moved Permanently,Thread Group 1-13,text,true,,349,118,15,15,http://www.facebook.com/,228,0,0
1619158185177,295,Facebook-1,200,OK,Thread Group 1-13,text,true,,192124,118,15,15,https://www.facebook.com/,265,0,0
1619158184188,1305,Quora ,200,OK,Thread Group 1-4,text,true,,159994,377,15,15,https://softwaremon.quora.com/,13,0,7
1619158184188,13,Quora -0,301,Moved Permanently,Thread Group 1-4,,true,,328,127,15,15,http://www.softwaremon.quora.com/,13,0,7
1619158184201,288,Quora -1,301,Moved Permanently,Thread Group 1-4,,true,,632,127,15,15,https://www.softwaremon.quora.com/,288,0,0
1619158184490,1003,Quora -2,200,OK,Thread Group 1-4,text,true,,159034,123,15,15,https://softwaremon.quora.com/,526,0,0
1619158184472,1065,Quora ,200,OK,Thread Group 1-5,text,true,,159992,377,15,15,https://softwaremon.quora.com/,33,0,22
1619158184472,33,Quora -0,301,Moved Permanently,Thread Group 1-5,,true,,328,127,15,15,http://www.softwaremon.quora.com/,33,0,22
1619158184505,266,Quora -1,301,Moved Permanently,Thread Group 1-5,,true,,632,127,15,15,https://www.softwaremon.quora.com/,266,0,0
1619158184772,765,Quora -2,200,OK,Thread Group 1-5,text,true,,159032,123,15,15,https://softwaremon.quora.com/,292,0,0
1619158184979,588,Twitter,200,OK,Thread Group 1-8,text,true,,68089,383,15,15,https://twitter.com/intent/tweet,178,0,0
1619158184979,178,Twitter-0,301,Moved Permanently,Thread Group 1-8,,true,,600,129,15,15,http://www.twitter.com/intent/tweet,178,0,0
1619158185157,177,Twitter-1,301,Moved Permanently,Thread Group 1-8,,true,,642,129,15,15,https://www.twitter.com/intent/tweet,177,0,0
1619158185334,233,Twitter-2,200,OK,Thread Group 1-8,text,true,,66847,125,15,15,https://twitter.com/intent/tweet,203,0,0
1619158185014,590,Twitter,200,OK,Thread Group 1-19,text,true,,68118,383,14,14,https://twitter.com/intent/tweet,179,0,0
1619158185014,179,Twitter-0,301,Moved Permanently,Thread Group 1-19,,true,,614,129,14,14,http://www.twitter.com/intent/tweet,179,0,0
1619158185193,179,Twitter-1,301,Moved Permanently,Thread Group 1-19,,true,,656,129,14,14,https://www.twitter.com/intent/tweet,179,0,0
1619158185373,231,Twitter-2,200,OK,Thread Group 1-19,text,true,,66848,125,14,14,https://twitter.com/intent/tweet,203,0,0
1619158185074,586,Twitter,200,OK,Thread Group 1-14,text,true,,68090,383,13,13,https://twitter.com/intent/tweet,174,0,0
1619158185074,174,Twitter-0,301,Moved Permanently,Thread Group 1-14,,true,,600,129,13,13,http://www.twitter.com/intent/tweet,174,0,0
1619158185248,174,Twitter-1,301,Moved Permanently,Thread Group 1-14,,true,,642,129,13,13,https://www.twitter.com/intent/tweet,174,0,0
1619158185422,238,Twitter-2,200,OK,Thread Group 1-14,text,true,,66848,125,13,13,https://twitter.com/intent/tweet,209,0,0
1619158185091,607,Twitter,200,OK,Thread Group 1-3,text,true,,68307,383,12,12,https://twitter.com/intent/tweet,177,0,0
1619158185091,177,Twitter-0,301,Moved Permanently,Thread Group 1-3,,true,,614,129,12,12,http://www.twitter.com/intent/tweet,177,0,0
1619158185269,173,Twitter-1,301,Moved Permanently,Thread Group 1-3,,true,,642,129,12,12,https://www.twitter.com/intent/tweet,173,0,0
1619158185442,256,Twitter-2,200,OK,Thread Group 1-3,text,true,,67051,125,12,12,https://twitter.com/intent/tweet,211,0,0
1619158185244,494,Facebook,200,OK,Thread Group 1-2,text,true,,192457,236,11,11,https://www.facebook.com/,198,0,0
1619158185244,198,Facebook-0,301,Moved Permanently,Thread Group 1-2,text,true,,349,118,11,11,http://www.facebook.com/,198,0,0
1619158185442,296,Facebook-1,200,OK,Thread Group 1-2,text,true,,192108,118,11,11,https://www.facebook.com/,268,0,0
1619158185193,555,Facebook,200,OK,Thread Group 1-10,text,true,,192459,236,11,11,https://www.facebook.com/,204,0,0
1619158185193,204,Facebook-0,301,Moved Permanently,Thread Group 1-10,text,true,,349,118,11,11,http://www.facebook.com/,204,0,0
1619158185398,350,Facebook-1,200,OK,Thread Group 1-10,text,true,,192110,118,11,11,https://www.facebook.com/,266,0,0
1619158185274,581,Twitter,200,OK,Thread Group 1-7,text,true,,68269,383,11,11,https://twitter.com/intent/tweet,178,0,0
1619158185274,178,Twitter-0,301,Moved Permanently,Thread Group 1-7,,true,,600,129,11,11,http://www.twitter.com/intent/tweet,178,0,0
